order_id,order_date,ship_date,customer_id,product_id,quantity,unit_price_gbp,status
O60377,2025-07-09,2025-07-10,C40210,P50017,6,152.33,Shipped
O60378,2024-07-11,2024-07-15,C40075,P50011,4,85.73,Pending
O60379,2024-10-29,2024-11-06,C40264,P50007,6,66.36,Shipped
O60380,2024-02-28,2024-03-03,C40251,P50011,7,113.21,Shipped
O60381,2025-01-03,2025-01-11,C40191,P50025,3,71.91,Shipped
O60382,2024-09-12,2024-09-16,C40127,P50024,1,64.51,Shipped
O60383,2025-09-20,2025-09-27,C40045,P50023,1,74.97,Shipped
O60384,2024-10-17,2024-10-22,C40061,P50019,9,55.91,Shipped
O60385,2025-08-27,2025-08-29,C40119,P50027,9,60.47,Shipped
O60386,2025-10-22,2025-10-30,C40233,P50038,7,136.92,Cancelled
O60387,2025-09-05,2025-09-09,C40284,P50002,1,43.41,Shipped
O60388,2025-06-27,2025-07-01,C40182,P50053,6,120.77,Shipped
O60389,2025-03-02,2025-03-08,C40281,P50018,4,77.23,Shipped
O60390,2024-12-16,2024-12-25,C40059,P50008,3,126.68,Shipped
O60391,2024-02-29,2024-03-08,C40222,P50010,4,67.74,Shipped
O60392,2024-04-08,2024-04-11,C40159,P50032,8,95.47,Shipped
O60393,2024-10-04,2024-10-06,C40042,P50031,9,11.71,Cancelled
O60394,2025-04-24,2025-04-27,C40208,P50005,8,76.59,Shipped
O60395,2024-01-04,2024-01-06,C40271,P50029,2,83.04,Shipped
O60396,2025-11-15,2025-11-17,C40134,P50013,5,46.81,Shipped
O60397,2025-12-26,2025-12-30,C40076,P50054,5,60.36,Shipped
O60398,2024-02-27,2024-02-27,C40090,P50018,3,78.78,Shipped
O60399,2024-03-11,2024-03-16,C40180,P50059,4,86.98,Shipped
O60400,2025-09-12,2025-09-20,C40206,P50034,4,164.19,Shipped
O60401,2024-05-26,2024-05-30,C40065,P50057,1,61.4,Shipped
O60402,2024-05-11,2024-05-11,C40206,P50033,4,72.97,Shipped
O60403,2024-05-16,2024-05-19,C40224,P50007,4,78.1,Shipped
O60404,2025-05-27,2025-05-30,C40005,P50038,3,139.55,Shipped
O60405,2024-04-06,2024-04-11,C40115,P50028,6,76.38,Shipped
O60406,2024-05-14,2024-05-16,C40070,P50049,7,87.02,Shipped
O60407,2024-10-17,2024-10-20,C40237,P50023,1,75.62,Shipped
O60408,2025-03-14,2025-03-21,C40193,P50011,4,84.4,Pending
O60409,2025-12-24,2025-12-25,C40160,P50006,1,71.13,Shipped
O60410,2024-06-22,2024-07-01,C40067,P50044,8,95.21,Cancelled
O60411,2024-07-05,2024-07-07,C40144,P50013,9,62.51,Pending
O60412,2025-01-30,2025-02-07,C40288,P50040,5,10.95,Shipped
O60413,2024-11-01,2024-11-01,C40298,P50008,9,131.88,Shipped
O60414,2025-03-14,2025-03-17,C40048,P50004,6,102.36,Shipped
O60415,2024-06-29,2024-07-02,C40145,P50042,8,102.15,Shipped
O60416,2025-03-28,2025-04-01,C40224,P50020,9,99.46,Shipped
O60417,2025-11-07,2025-11-07,C40089,P50034,6,185.84,Shipped
O60418,2025-05-14,2025-05-16,C40299,P50001,5,137.13,Shipped
O60419,2025-06-21,2025-06-29,C40139,P50011,7,107.73,Shipped
O60420,2024-02-20,2024-02-29,C40103,P50005,2,61.79,Shipped
O60421,2025-10-21,2025-10-25,C40282,P50016,3,138.51,Shipped
O60422,2025-05-29,2025-05-30,C40180,P50017,5,172.11,Shipped
O60423,2025-04-03,2025-04-05,C40018,P50022,2,39.96,Shipped
O60424,2024-04-23,2024-05-02,C40031,P50014,5,69.61,Shipped
O60425,2025-02-08,2025-02-17,C40294,P50027,8,68.55,Shipped
O60426,2025-05-09,2025-05-17,C40186,P50054,8,72.4,Shipped
O60427,2025-03-31,2025-04-08,C40260,P50005,9,70.7,Shipped
O60428,2024-03-31,2024-04-07,C40296,P50053,8,125.24,Pending
O60429,2024-01-31,2024-02-06,C40223,P50024,3,67.23,Shipped
O60430,2024-12-16,2024-12-23,C40291,P50034,7,156.69,Shipped
O60431,2025-06-08,2025-06-14,C40286,P50040,4,10.51,Cancelled
O60432,2024-10-09,2024-10-12,C40123,P50044,9,73.83,Cancelled
O60433,2025-05-17,2025-05-23,C40191,P50056,2,153.25,Shipped
O60434,2025-12-08,2025-12-10,C40246,P50059,3,100.08,Shipped
O60435,2025-10-12,2025-10-18,C40284,P50005,9,60.94,Shipped
O60436,2025-04-06,2025-04-09,C40247,P50024,3,81.25,Shipped
O60437,2025-06-16,2025-06-20,C40242,P50032,6,136.47,Shipped
O60438,2024-03-05,2024-03-06,C40098,P50031,3,15.16,Shipped
O60439,2024-03-03,2024-03-12,C40128,P50059,3,113.94,Pending
O60440,2025-05-27,2025-06-03,C40246,P50039,7,62.99,Pending
O60441,2025-08-08,2025-08-09,C40038,P50024,8,101.86,Shipped
O60442,2024-05-21,2024-05-25,C40048,P50055,3,64.41,Pending
O60443,2025-03-09,2025-03-13,C40236,P50043,9,82.7,Shipped
O60444,2024-07-28,2024-08-05,C40293,P50047,1,106.9,Shipped
O60445,2024-03-20,2024-03-27,C40125,P50037,1,210.68,Shipped
O60446,2024-10-03,2024-10-11,C40259,P50003,9,79.41,Shipped
O60447,2024-11-23,2024-11-27,C40106,P50058,1,76.39,Shipped
O60448,2025-07-21,2025-07-22,C40153,P50042,3,83.61,Shipped
O60449,2025-09-23,2025-09-30,C40292,P50008,2,112.43,Shipped
O60450,2025-11-21,2025-11-23,C40115,P50015,3,53.42,Shipped
O60451,2024-03-17,2024-03-23,C40265,P50020,1,119.73,Shipped
O60452,2025-11-06,2025-11-10,C40283,P50015,4,47.96,Pending
O60453,2025-01-13,2025-01-16,C40221,P50037,3,196.4,Shipped
O60454,2024-05-04,2024-05-05,C40021,P50032,2,129.34,Shipped
O60455,2025-04-18,2025-04-26,C40288,P50012,7,75.27,Shipped
O60456,2024-02-14,2024-02-20,C40149,P50041,1,99.41,Shipped
O60457,2024-12-03,2024-12-06,C40086,P50017,5,107.04,Pending
O60458,2025-08-28,2025-09-04,C40146,P50009,3,159.96,Shipped
O60459,2025-12-10,2025-12-19,C40132,P50057,6,89.99,Shipped
O60460,2024-07-29,2024-08-05,C40114,P50018,4,69.52,Pending
O60461,2024-05-07,2024-05-16,C40203,P50013,5,62.76,Shipped
O60462,2025-03-02,2025-03-06,C40033,P50042,8,72.82,Shipped
O60463,2024-04-25,2024-04-28,C40189,P50045,2,36.28,Shipped
O60464,2025-12-16,2025-12-24,C40075,P50009,4,104.68,Shipped
O60465,2024-08-27,2024-09-02,C40237,P50003,6,86.21,Shipped
O60466,2024-05-16,2024-05-22,C40294,P50050,7,28.33,Shipped
O60467,2024-06-23,2024-06-29,C40141,P50030,5,27.53,Shipped
O60468,2024-10-01,2024-10-10,C40242,P50027,7,52.81,Shipped
O60469,2025-06-26,2025-07-02,C40096,P50025,8,57.87,Shipped
O60470,2025-09-26,2025-10-04,C40251,P50035,8,156.23,Shipped
O60471,2025-06-22,2025-06-22,C40160,P50040,6,7.56,Shipped
O60472,2025-04-20,2025-04-27,C40152,P50004,9,117.7,Pending
O60473,2024-07-16,2024-07-19,C40030,P50015,1,53.49,Shipped
O60474,2025-11-16,2025-11-17,C40198,P50057,5,68.51,Shipped
O60475,2025-12-31,2026-01-02,C40237,P50010,8,75.45,Shipped
O60476,2025-04-06,2025-04-14,C40151,P50054,1,71.92,Shipped
O60477,2025-07-26,2025-08-03,C40047,P50024,8,102.4,Shipped
O60478,2024-08-09,2024-08-12,C40203,P50011,1,80.15,Shipped
O60479,2024-11-22,2024-11-23,C40187,P50035,8,183.41,Shipped
O60480,2025-08-11,2025-08-15,C40259,P50039,2,67.78,Shipped
O60481,2024-11-06,2024-11-09,C40286,P50020,7,94.86,Pending
O60482,2025-07-09,2025-07-13,C40072,P50047,8,126.87,Shipped
O60483,2025-09-20,2025-09-27,C40087,P50003,8,62.45,Shipped
O60484,2025-11-13,2025-11-16,C40285,P50007,6,87.23,Shipped
O60485,2024-08-01,2024-08-02,C40035,P50037,9,180.34,Pending
O60486,2024-12-14,2024-12-15,C40274,P50034,2,161.59,Shipped
O60487,2024-10-09,2024-10-15,C40046,P50041,3,84.23,Shipped
O60488,2025-01-02,2025-01-03,C40125,P50051,2,108.86,Shipped
O60489,2025-06-26,2025-06-28,C40041,P50055,7,63.17,Pending
O60490,2024-08-24,2024-09-01,C40293,P50030,9,41.38,Shipped
O60491,2024-06-19,2024-06-19,C40150,P50030,9,38.81,Shipped
O60492,2024-07-15,2024-07-21,C40264,P50055,5,60.08,Shipped
O60493,2025-07-14,2025-07-14,C40009,P50057,2,78.44,Pending
O60494,2025-12-29,2026-01-07,C40012,P50002,2,53.64,Shipped
O60495,2024-03-16,2024-03-23,C40159,P50030,6,43.08,Shipped
O60496,2025-12-15,2025-12-23,C40012,P50055,9,63.12,Shipped
O60497,2024-01-24,2024-01-30,C40163,P50003,9,59.91,Cancelled
O60498,2025-01-22,2025-01-26,C40212,P50058,7,59.24,Shipped
O60499,2024-04-07,2024-04-16,C40146,P50044,8,89.96,Shipped
O60500,2025-11-29,2025-12-06,C40235,P50009,5,106.37,Shipped
O60501,2025-07-10,2025-07-10,C40030,P50038,2,93.37,Shipped
O60502,2024-09-17,2024-09-22,C40074,P50025,5,57.1,Shipped
O60503,2025-05-16,2025-05-21,C40048,P50020,1,154.28,Shipped
O60504,2025-09-13,2025-09-15,C40149,P50037,7,152.66,Pending
O60505,2024-06-07,2024-06-11,C40118,P50044,3,88.65,Shipped
O60506,2025-04-09,2025-04-18,C40161,P50053,4,97.74,Shipped
O60507,2024-08-07,2024-08-07,C40045,P50025,1,64.29,Cancelled
O60508,2025-06-08,2025-06-17,C40133,P50009,9,134.23,Shipped
O60509,2025-02-18,2025-02-25,C40229,P50051,4,109.53,Shipped
O60510,2025-06-09,2025-06-10,C40020,P50020,8,138.26,Shipped
O60511,2025-04-10,2025-04-13,C40236,P50045,5,38.2,Shipped
O60512,2025-04-09,2025-04-17,C40065,P50047,6,106.73,Shipped
O60513,2024-03-02,2024-03-09,C40260,P50003,5,53.52,Shipped
O60514,2025-09-15,2025-09-15,C40244,P50024,7,74.05,Cancelled
O60515,2024-05-05,2024-05-06,C40134,P50005,2,81.47,Shipped
O60516,2024-10-13,2024-10-22,C40021,P50036,9,68.18,Shipped
O60517,2025-01-08,2025-01-09,C40115,P50047,4,133.44,Shipped
O60518,2025-09-12,2025-09-18,C40186,P50033,1,46.5,Pending
O60519,2025-04-04,2025-04-13,C40101,P50019,9,77.45,Shipped
O60520,2024-05-14,2024-05-15,C40190,P50058,1,86.52,Shipped
O60521,2024-07-28,2024-07-28,C40246,P50005,5,70.75,Shipped
O60522,2024-05-26,2024-06-03,C40286,P50008,8,100.87,Pending
O60523,2025-03-08,2025-03-17,C40119,P50021,4,155.21,Shipped
O60524,2025-06-08,2025-06-13,C40296,P50056,2,196.81,Shipped
O60525,2025-06-02,2025-06-04,C40074,P50053,3,101.25,Pending
O60526,2025-07-02,2025-07-02,C40283,P50033,7,75.52,Shipped
O60527,2025-05-28,2025-06-06,C40042,P50057,6,91.82,Shipped
O60528,2025-10-21,2025-10-28,C40162,P50054,5,52.43,Shipped
O60529,2025-10-24,2025-11-01,C40201,P50035,5,147.97,Shipped
O60530,2024-07-19,2024-07-26,C40012,P50007,3,69.31,Shipped
O60531,2024-08-10,2024-08-14,C40133,P50053,9,119.54,Shipped
O60532,2024-02-10,2024-02-14,C40083,P50038,3,144.38,Shipped
O60533,2024-07-14,2024-07-17,C40244,P50008,8,149.86,Pending
O60534,2025-01-05,2025-01-12,C40142,P50050,7,28.59,Shipped
O60535,2025-04-26,2025-04-27,C40031,P50023,1,84.48,Shipped
O60536,2025-10-01,2025-10-01,C40011,P50047,2,114.19,Shipped
O60537,2025-03-10,2025-03-19,C40007,P50015,5,42.16,Shipped
O60538,2025-12-11,2025-12-14,C40011,P50000,2,156.37,Pending
O60539,2025-02-08,2025-02-08,C40145,P50027,8,67.73,Shipped
O60540,2025-09-19,2025-09-25,C40097,P50027,4,55.71,Shipped
O60541,2025-08-13,2025-08-16,C40062,P50051,8,83.6,Shipped
O60542,2024-12-24,2024-12-26,C40116,P50006,2,71.03,Shipped
O60543,2025-09-29,2025-10-03,C40131,P50054,1,56.27,Shipped
O60544,2025-09-23,2025-09-27,C40174,P50009,6,125.15,Shipped
O60545,2024-08-16,2024-08-22,C40149,P50056,8,202.94,Cancelled
O60546,2024-06-05,2024-06-14,C40279,P50042,9,104.88,Shipped
O60547,2024-03-29,2024-04-06,C40112,P50021,8,143.37,Shipped
O60548,2025-11-04,2025-11-12,C40117,P50057,7,69.03,Shipped
O60549,2024-11-19,2024-11-23,C40123,P50021,1,138.67,Cancelled
O60550,2025-02-18,2025-02-23,C40014,P50038,6,129.1,Shipped
O60551,2024-07-18,2024-07-19,C40224,P50000,7,134.42,Shipped
O60552,2024-10-11,2024-10-16,C40162,P50006,4,45.08,Cancelled
O60553,2024-10-21,2024-10-27,C40119,P50021,9,121.13,Cancelled
O60554,2025-03-01,2025-03-09,C40107,P50014,9,77.43,Shipped
O60555,2024-05-08,2024-05-08,C40155,P50013,8,64.31,Shipped
O60556,2025-07-27,2025-08-04,C40270,P50022,8,54.17,Shipped
O60557,2024-10-12,2024-10-17,C40119,P50036,6,55.7,Shipped
O60558,2024-06-24,2024-06-24,C40129,P50007,8,67.94,Shipped
O60559,2024-01-11,2024-01-20,C40040,P50045,1,47.99,Shipped
O60560,2024-03-15,2024-03-19,C40096,P50050,3,33.45,Shipped
O60561,2024-07-15,2024-07-19,C40224,P50050,6,25.58,Shipped
O60562,2025-06-19,2025-06-20,C40217,P50011,2,126.8,Shipped
O60563,2025-09-16,2025-09-16,C40241,P50052,8,58.67,Pending
O60564,2025-11-27,2025-11-27,C40147,P50007,2,92.16,Shipped
O60565,2024-08-05,2024-08-07,C40270,P50006,4,57.03,Shipped
O60566,2025-04-10,2025-04-12,C40166,P50043,3,120.19,Pending
O60567,2024-07-15,2024-07-19,C40039,P50045,5,52.55,Shipped
O60568,2024-04-14,2024-04-20,C40045,P50007,1,76.13,Shipped
O60569,2025-01-31,2025-02-09,C40148,P50024,8,66.86,Shipped
O60570,2025-04-15,2025-04-22,C40112,P50024,8,70.84,Shipped
O60571,2025-07-10,2025-07-14,C40032,P50043,7,88.79,Shipped
O60572,2024-03-26,2024-04-04,C40013,P50030,2,42.59,Shipped
O60573,2025-06-30,2025-07-05,C40185,P50036,3,75.71,Shipped
O60574,2024-08-09,2024-08-13,C40226,P50004,3,126.98,Shipped
O60575,2024-07-22,2024-07-24,C40066,P50058,6,74.55,Cancelled
O60576,2024-01-24,2024-01-28,C40073,P50033,8,48.43,Shipped
O60577,2024-05-29,2024-05-29,C40160,P50040,8,8.65,Shipped
O60578,2024-12-22,2024-12-23,C40036,P50028,9,54.89,Pending
O60579,2024-05-18,2024-05-27,C40251,P50014,7,93.02,Shipped
O60580,2024-08-22,2024-08-23,C40176,P50040,2,7.75,Shipped
O60581,2025-01-22,2025-01-27,C40108,P50017,4,119.75,Shipped
O60582,2024-03-12,2024-03-13,C40173,P50013,3,52.53,Shipped
O60583,2025-10-01,2025-10-07,C40048,P50033,1,71.31,Shipped
O60584,2024-08-13,2024-08-22,C40094,P50021,8,130.75,Pending
O60585,2025-07-09,2025-07-13,C40159,P50053,6,91.23,Shipped
O60586,2025-04-18,2025-04-19,C40288,P50039,9,73.02,Shipped
O60587,2025-07-03,2025-07-03,C40253,P50022,8,36.87,Pending
O60588,2024-07-30,2024-08-06,C40190,P50002,6,45.67,Shipped
O60589,2024-05-05,2024-05-06,C40100,P50020,1,131.89,Shipped
O60590,2024-04-14,2024-04-17,C40277,P50006,4,50.33,Shipped
O60591,2024-06-16,2024-06-24,C40038,P50013,5,50.79,Shipped
O60592,2025-02-02,2025-02-07,C40090,P50017,7,105.82,Shipped
O60593,2025-04-01,2025-04-09,C40128,P50039,6,57.69,Shipped
O60594,2025-07-04,2025-07-12,C40165,P50006,8,62.84,Shipped
O60595,2025-12-05,2025-12-11,C40202,P50009,1,114.55,Shipped
O60596,2025-08-29,2025-09-07,C40124,P50002,2,33.26,Shipped
O60597,2024-09-17,2024-09-17,C40282,P50055,9,84.07,Cancelled
O60598,2024-12-11,2024-12-13,C40123,P50059,4,121.45,Shipped
O60599,2025-11-29,2025-12-01,C40188,P50017,8,168.32,Pending
O60600,2025-06-03,2025-06-12,C40014,P50027,8,75.17,Shipped
O60601,2024-10-31,2024-11-06,C40047,P50018,2,72.99,Shipped
O60602,2025-09-01,2025-09-03,C40065,P50032,7,113.95,Shipped
O60603,2024-04-09,2024-04-11,C40000,P50033,2,64.3,Shipped
O60604,2025-05-06,2025-05-14,C40260,P50015,2,49.77,Shipped
O60605,2025-11-24,2025-12-02,C40187,P50038,3,118.79,Shipped
O60606,2025-01-20,2025-01-20,C40254,P50000,7,176.68,Shipped
O60607,2025-03-24,2025-03-27,C40099,P50038,1,128.82,Pending
O60608,2024-02-13,2024-02-18,C40031,P50045,7,42.78,Shipped
O60609,2025-03-18,2025-03-20,C40098,P50003,4,82.89,Shipped
O60610,2024-07-31,2024-08-07,C40005,P50043,3,84.17,Pending
O60611,2025-12-27,2026-01-03,C40091,P50044,3,97.3,Shipped
O60612,2024-08-21,2024-08-29,C40030,P50058,4,66.16,Shipped
O60613,2024-08-17,2024-08-24,C40064,P50048,4,82.24,Shipped
O60614,2024-10-15,2024-10-23,C40191,P50001,3,125.77,Shipped
O60615,2025-05-24,2025-05-27,C40288,P50004,5,80.57,Shipped
O60616,2025-11-26,2025-11-28,C40071,P50008,9,139.99,Shipped
O60617,2024-09-10,2024-09-13,C40294,P50034,5,146.53,Shipped
O60618,2024-06-01,2024-06-09,C40228,P50042,2,83.19,Shipped
O60619,2025-07-12,2025-07-18,C40036,P50039,6,51.44,Shipped
O60620,2025-01-30,2025-02-02,C40001,P50019,8,75.12,Shipped
O60621,2024-11-28,2024-12-05,C40033,P50012,6,103.44,Shipped
O60622,2025-12-25,2025-12-27,C40214,P50003,5,58.47,Shipped
O60623,2024-12-28,2024-12-30,C40201,P50022,7,56.29,Shipped
O60624,2025-03-28,2025-03-28,C40265,P50018,8,88.1,Cancelled
O60625,2025-12-18,2025-12-27,C40157,P50018,1,57.99,Pending
O60626,2024-06-01,2024-06-03,C40013,P50005,9,82.35,Cancelled
O60627,2025-10-21,2025-10-28,C40299,P50017,9,105.7,Shipped
O60628,2025-12-02,2025-12-03,C40260,P50050,9,40.36,Shipped
O60629,2024-12-10,2024-12-10,C40214,P50014,5,79.42,Shipped
O60630,2024-09-02,2024-09-08,C40275,P50052,8,60.0,Shipped
O60631,2024-04-28,2024-04-28,C40083,P50005,1,60.11,Pending
O60632,2024-02-04,2024-02-05,C40160,P50038,4,111.7,Shipped
O60633,2025-12-20,2025-12-23,C40159,P50006,8,69.57,Shipped
O60634,2024-11-11,2024-11-16,C40085,P50023,3,91.24,Shipped
O60635,2025-05-03,2025-05-03,C40298,P50057,7,80.74,Shipped
O60636,2024-06-24,2024-06-25,C40168,P50046,3,77.94,Shipped
O60637,2024-08-24,2024-08-27,C40275,P50030,6,38.71,Cancelled
O60638,2025-08-21,2025-08-28,C40093,P50037,6,129.98,Shipped
O60639,2025-04-24,2025-04-24,C40148,P50039,8,52.15,Pending
O60640,2024-06-09,2024-06-11,C40279,P50047,4,93.83,Shipped
O60641,2024-01-04,2024-01-05,C40053,P50035,8,130.5,Shipped
O60642,2025-08-22,2025-08-25,C40163,P50030,4,41.63,Shipped
O60643,2024-02-28,2024-03-01,C40238,P50004,4,96.19,Shipped
O60644,2024-01-27,2024-02-02,C40239,P50057,1,76.35,Shipped
O60645,2024-08-07,2024-08-07,C40225,P50033,1,48.58,Shipped
O60646,2025-11-10,2025-11-19,C40182,P50017,7,168.87,Shipped
O60647,2025-04-16,2025-04-18,C40002,P50008,1,94.02,Shipped
O60648,2024-01-31,2024-02-09,C40086,P50036,2,54.82,Shipped
O60649,2025-11-01,2025-11-08,C40238,P50046,2,84.2,Shipped
O60650,2025-11-17,2025-11-20,C40150,P50048,4,60.83,Shipped
O60651,2025-05-24,2025-05-27,C40107,P50053,2,137.7,Shipped
O60652,2024-02-23,2024-03-03,C40263,P50053,6,110.44,Shipped
O60653,2024-01-11,,C40102,P50037,8,193.41,Pending
O60654,2025-09-29,2025-10-05,C40114,P50056,5,125.49,Shipped
O60655,2025-08-24,2025-08-24,C40121,P50004,6,93.41,Shipped
O60656,2025-08-30,2025-09-08,C40102,P50023,9,81.53,Shipped
O60657,2024-12-21,2024-12-25,C40151,P50029,9,89.37,Shipped
O60658,2025-03-10,2025-03-10,C40286,P50041,6,130.87,Shipped
O60659,2024-05-06,2024-05-14,C40299,P50017,1,123.2,Shipped
O60660,2024-01-27,2024-01-27,C40100,P50017,8,153.43,Shipped
O60661,2024-06-10,2024-06-13,C40110,P50054,7,50.74,Cancelled
O60662,2025-03-30,2025-03-30,C40257,P50038,3,138.58,Shipped
O60663,2024-10-20,2024-10-24,C40172,P50038,2,147.12,Shipped
O60664,2025-03-27,2025-04-04,C40053,P50011,2,79.49,Shipped
O60665,2024-11-18,2024-11-19,C40164,P50030,3,27.74,Shipped
O60666,2025-02-11,2025-02-12,C40237,P50025,7,69.46,Shipped
O60667,2025-11-26,2025-12-05,C40121,P50037,9,202.48,Shipped
O60668,2025-04-06,2025-04-07,C40184,P50055,2,83.04,Shipped
O60669,2025-11-28,2025-11-29,C40232,P50016,4,125.65,Shipped
O60670,2025-12-08,2025-12-13,C40036,P50048,8,85.48,Shipped
O60671,2025-03-27,2025-03-29,C40292,P50038,1,107.92,Shipped
O60672,2025-12-28,2026-01-06,C40019,P50029,9,105.18,Shipped
O60673,2024-07-01,2024-07-02,C40034,P50057,1,90.51,Shipped
O60674,2025-01-15,2025-01-20,C40089,P50008,3,150.69,Shipped
O60675,2024-02-24,2024-03-04,C40005,P50040,1,10.35,Shipped
O60676,2024-03-08,2024-03-15,C40197,P50023,7,100.65,Shipped
O60677,2024-04-06,2024-04-06,C40157,P50040,4,6.79,Shipped
O60678,2024-04-07,2024-04-08,C40108,P50008,4,152.08,Shipped
O60679,2024-10-26,2024-10-27,C40296,P50044,5,69.21,Shipped
O60680,2025-06-10,2025-06-19,C40081,P50004,3,94.34,Shipped
O60681,2025-12-21,2025-12-23,C40263,P50020,7,116.13,Shipped
O60682,2025-12-18,2025-12-18,C40174,P50054,4,53.3,Shipped
O60683,2024-05-10,2024-05-13,C40207,P50037,8,164.0,Shipped
O60684,2024-11-14,2024-11-16,C40285,P50029,6,84.19,Shipped
O60685,2024-11-11,2024-11-12,C40076,P50019,7,53.08,Shipped
O60686,2024-03-12,2024-03-16,C40036,P50005,9,60.84,Shipped
O60687,2024-01-30,2024-02-08,C40237,P50006,5,54.58,Shipped
O60688,2024-09-15,2024-09-17,C40193,P50043,3,111.82,Pending
O60689,2025-09-18,2025-09-27,C40059,P50016,7,133.53,Shipped
O60690,2024-10-08,2024-10-14,C40273,P50004,7,113.01,Shipped
O60691,2024-10-07,2024-10-10,C40215,P50026,5,115.76,Shipped
O60692,2025-12-29,2026-01-04,C40162,P50023,4,89.39,Pending
O60693,2024-10-02,2024-10-05,C40039,P50057,9,66.56,Shipped
O60694,2025-05-16,2025-05-18,C40289,P50013,3,52.28,Shipped
O60695,2025-12-18,2025-12-20,C40157,P50016,1,126.0,Shipped
O60696,2024-03-27,2024-03-27,C40179,P50009,6,100.63,Shipped
O60697,2025-01-08,2025-01-14,C40008,P50011,1,124.64,Pending
O60698,2024-09-03,2024-09-03,C40201,P50032,7,94.51,Shipped
O60699,2024-03-27,2024-03-28,C40250,P50013,8,65.02,Shipped
O60700,2024-02-05,2024-02-05,C40237,P50043,7,77.89,Pending
O60701,2025-04-18,2025-04-18,C40113,P50049,3,83.73,Shipped
O60702,2025-04-22,2025-05-01,C40059,P50029,9,74.78,Cancelled
O60703,2025-02-14,2025-02-14,C40132,P50014,1,93.15,Shipped
O60704,2025-05-06,2025-05-12,C40168,P50049,1,87.36,Shipped
O60705,2025-06-09,2025-06-12,C40080,P50057,3,58.02,Shipped
O60706,2024-02-12,2024-02-13,C40184,P50055,5,58.19,Shipped
O60707,2024-01-25,2024-01-27,C40277,P50055,7,81.25,Shipped
O60708,2024-09-02,2024-09-02,C40036,P50048,3,61.56,Shipped
O60709,2025-02-19,2025-02-22,C40073,P50044,9,59.62,Shipped
O60710,2025-10-21,2025-10-29,C40136,P50057,8,95.24,Shipped
O60711,2025-12-17,2025-12-23,C40052,P50020,3,132.91,Shipped
O60712,2025-08-27,2025-09-04,C40231,P50055,1,57.75,Shipped
O60713,2024-07-31,2024-08-06,C40018,P50001,7,117.58,Shipped
O60714,2025-02-23,2025-03-04,C40012,P50049,2,61.69,Shipped
O60715,2024-03-25,2024-03-26,C40105,P50020,3,143.93,Shipped
O60716,2024-12-20,2024-12-21,C40124,P50017,7,107.46,Pending
O60717,2024-03-13,2024-03-17,C40211,P50040,2,8.17,Pending
O60718,2025-12-26,2025-12-31,C40043,P50010,4,53.44,Shipped
O60719,2024-11-25,2024-12-02,C40235,P50059,9,134.7,Shipped
O60720,2025-06-11,2025-06-12,C40052,P50043,7,80.34,Shipped
O60721,2024-03-17,2024-03-18,C40284,P50001,6,131.52,Shipped
O60722,2025-11-27,2025-12-04,C40153,P50050,9,33.93,Shipped
O60723,2025-01-18,2025-01-23,C40229,P50006,7,68.84,Pending
O60724,2024-02-22,2024-02-26,C40008,P50049,5,63.88,Shipped
O60725,2024-09-26,2024-09-28,C40215,P50048,6,88.81,Shipped
O60726,2024-06-04,2024-06-10,C40127,P50038,5,148.18,Shipped
O60727,2024-02-20,,C40150,P50036,4,59.48,Cancelled
O60728,2024-01-23,2024-01-23,C40007,P50049,9,64.98,Shipped
O60729,2025-06-04,2025-06-04,C40186,P50051,6,112.31,Shipped
O60730,2025-09-26,2025-10-03,C40277,P50042,7,85.6,Shipped
O60731,2025-04-27,2025-05-05,C40298,P50010,4,72.41,Cancelled
O60732,2025-05-22,2025-05-24,C40264,P50039,2,76.34,Shipped
O60733,2024-01-28,2024-02-04,C40215,P50012,2,78.78,Shipped
O60734,2024-05-09,2024-05-17,C40063,P50002,8,36.19,Shipped
O60735,2024-01-26,2024-01-27,C40110,P50009,5,120.01,Shipped
O60736,2025-12-13,2025-12-14,C40019,P50027,5,65.98,Shipped
O60737,2025-06-23,2025-06-24,C40067,P50057,2,76.66,Shipped
O60738,2025-11-29,2025-12-06,C40075,P50002,8,48.63,Shipped
O60739,2025-10-23,2025-10-30,C40200,P50004,3,104.26,Shipped
O60740,2024-06-13,2024-06-14,C40008,P50005,6,75.88,Shipped
O60741,2025-01-08,2025-01-09,C40278,P50011,4,82.51,Shipped
O60742,2025-04-17,2025-04-23,C40220,P50032,3,115.9,Shipped
O60743,2025-06-26,2025-07-04,C40201,P50049,2,56.25,Shipped
O60744,2025-05-03,2025-05-10,C40172,P50002,8,34.89,Shipped
O60745,2024-11-27,2024-11-28,C40076,P50048,1,68.59,Shipped
O60746,2024-01-03,2024-01-06,C40163,P50054,1,74.57,Shipped
O60747,2025-11-17,2025-11-17,C40191,P50004,3,95.44,Shipped
O60748,2025-05-18,2025-05-20,C40255,P50027,8,55.66,Pending
O60749,2025-09-03,2025-09-08,C40204,P50048,7,81.69,Shipped
O60750,2024-06-10,2024-06-13,C40242,P50041,8,123.26,Shipped
O60751,2024-03-18,2024-03-24,C40137,P50011,2,102.62,Shipped
O60752,2025-10-20,2025-10-22,C40122,P50008,9,112.0,Shipped
O60753,2025-08-12,2025-08-17,C40234,P50026,2,90.71,Shipped
O60754,2025-09-04,2025-09-10,C40183,P50050,1,28.77,Cancelled
